fact_id,query_id,write_fact_A,query_B,expected_output_A
User_011927_F2,User_011927_Q2,User_011927 memiliki peliharaan Musang bernama Milo.,Siapa nama peliharaan User_011927?,Milo
User_009682_F0,User_009682_Q0,User_009682 tinggal di kota Mataram.,Di kota mana User_009682 tinggal?,Mataram
User_021134_F3,User_021134_Q3,Mobil yang dimiliki User_021134 adalah Ford berwarna Abu-abu.,Apa merek mobil User_021134?,Ford
User_000044_F0,User_000044_Q0,User_000044 tinggal di kota Denpasar.,Di kota mana User_000044 tinggal?,Denpasar
User_028504_F4,User_028504_Q4,User_028504 baru membeli Honda warna Biru.,Apa warna mobil User_028504?,Biru
User_008214_F0,User_008214_Q0,User_008214 tinggal di kota Kupang.,Di kota mana User_008214 tinggal?,Kupang
User_014555_F4,User_014555_Q4,User_014555 baru membeli Mitsubishi warna Kuning.,Apa warna mobil User_014555?,Kuning
User_026603_F1,User_026603_Q1,User_026603 bekerja sebagai Polisi.,Apa pekerjaan User_026603?,Polisi
User_024378_F3,User_024378_Q3,Mobil yang dimiliki User_024378 adalah Daihatsu berwarna Merah.,Apa merek mobil User_024378?,Daihatsu
User_003148_F1,User_003148_Q1,User_003148 bekerja sebagai Petani.,Apa pekerjaan User_003148?,Petani
User_018778_F0,User_018778_Q0,User_018778 tinggal di kota Manado.,Di kota mana User_018778 tinggal?,Manado
User_029235_F1,User_029235_Q1,User_029235 bekerja sebagai Desainer.,Apa pekerjaan User_029235?,Desainer
User_029379_F0,User_029379_Q0,User_029379 tinggal di kota Makassar.,Di kota mana User_029379 tinggal?,Makassar
User_022891_F2,User_022891_Q2,User_022891 memiliki peliharaan Anjing bernama Molly.,Siapa nama peliharaan User_022891?,Molly
User_000519_F4,User_000519_Q4,User_000519 baru membeli Suzuki warna Biru.,Apa warna mobil User_000519?,Biru
User_028875_F0,User_028875_Q0,User_028875 tinggal di kota Semarang.,Di kota mana User_028875 tinggal?,Semarang
User_009194_F1,User_009194_Q1,User_009194 bekerja sebagai Arsitek.,Apa pekerjaan User_009194?,Arsitek
User_016965_F3,User_016965_Q3,Mobil yang dimiliki User_016965 adalah Toyota berwarna Merah.,Apa merek mobil User_016965?,Toyota
User_003672_F3,User_003672_Q3,Mobil yang dimiliki User_003672 adalah Hyundai berwarna Cokelat.,Apa merek mobil User_003672?,Hyundai
User_020784_F4,User_020784_Q4,User_020784 baru membeli Mazda warna Putih.,Apa warna mobil User_020784?,Putih
User_023788_F0,User_023788_Q0,User_023788 tinggal di kota Pontianak.,Di kota mana User_023788 tinggal?,Pontianak
User_014724_F0,User_014724_Q0,User_014724 tinggal di kota Mataram.,Di kota mana User_014724 tinggal?,Mataram
User_003302_F1,User_003302_Q1,User_003302 bekerja sebagai Penulis.,Apa pekerjaan User_003302?,Penulis
User_008625_F2,User_008625_Q2,User_008625 memiliki peliharaan Bebek bernama Bella.,Siapa nama peliharaan User_008625?,Bella
User_019452_F3,User_019452_Q3,Mobil yang dimiliki User_019452 adalah Nissan berwarna Cokelat.,Apa merek mobil User_019452?,Nissan
User_012774_F2,User_012774_Q2,User_012774 memiliki peliharaan Burung bernama Milo.,Siapa nama peliharaan User_012774?,Milo
User_002026_F2,User_002026_Q2,User_002026 memiliki peliharaan Ayam bernama Kiko.,Siapa nama peliharaan User_002026?,Kiko
User_000050_F0,User_000050_Q0,User_000050 tinggal di kota Pekanbaru.,Di kota mana User_000050 tinggal?,Pekanbaru
User_019427_F4,User_019427_Q4,User_019427 baru membeli Mazda warna Biru.,Apa warna mobil User_019427?,Biru
User_002056_F1,User_002056_Q1,User_002056 bekerja sebagai Desainer.,Apa pekerjaan User_002056?,Desainer
User_023798_F1,User_023798_Q1,User_023798 bekerja sebagai Seniman.,Apa pekerjaan User_023798?,Seniman
User_023789_F2,User_023789_Q2,User_023789 memiliki peliharaan Kucing bernama Max.,Siapa nama peliharaan User_023789?,Max
User_014511_F3,User_014511_Q3,Mobil yang dimiliki User_014511 adalah BMW berwarna Cokelat.,Apa merek mobil User_014511?,BMW
User_024052_F1,User_024052_Q1,User_024052 bekerja sebagai Guru.,Apa pekerjaan User_024052?,Guru
User_016056_F3,User_016056_Q3,Mobil yang dimiliki User_016056 adalah Mitsubishi berwarna Kuning.,Apa merek mobil User_016056?,Mitsubishi
User_004261_F4,User_004261_Q4,User_004261 baru membeli Ford warna Cokelat.,Apa warna mobil User_004261?,Cokelat
User_016941_F4,User_016941_Q4,User_016941 baru membeli Suzuki warna Abu-abu.,Apa warna mobil User_016941?,Abu-abu
User_009091_F3,User_009091_Q3,Mobil yang dimiliki User_009091 adalah BMW berwarna Cokelat.,Apa merek mobil User_009091?,BMW
User_020423_F3,User_020423_Q3,Mobil yang dimiliki User_020423 adalah BMW berwarna Hijau.,Apa merek mobil User_020423?,BMW
User_023987_F4,User_023987_Q4,User_023987 baru membeli Mazda warna Oranye.,Apa warna mobil User_023987?,Oranye
User_008399_F4,User_008399_Q4,User_008399 baru membeli Daihatsu warna Kuning.,Apa warna mobil User_008399?,Kuning
User_007077_F1,User_007077_Q1,User_007077 bekerja sebagai Tentara.,Apa pekerjaan User_007077?,Tentara
User_014888_F1,User_014888_Q1,User_014888 bekerja sebagai Penulis.,Apa pekerjaan User_014888?,Penulis
User_000423_F0,User_000423_Q0,User_000423 tinggal di kota Pontianak.,Di kota mana User_000423 tinggal?,Pontianak
User_008097_F1,User_008097_Q1,User_008097 bekerja sebagai Nelayan.,Apa pekerjaan User_008097?,Nelayan
User_025621_F2,User_025621_Q2,User_025621 memiliki peliharaan Burung bernama Molly.,Siapa nama peliharaan User_025621?,Molly
User_024389_F2,User_024389_Q2,User_024389 memiliki peliharaan Burung bernama Molly.,Siapa nama peliharaan User_024389?,Molly
User_000870_F1,User_000870_Q1,User_000870 bekerja sebagai Insinyur.,Apa pekerjaan User_000870?,Insinyur
User_014003_F4,User_014003_Q4,User_014003 baru membeli Suzuki warna Cokelat.,Apa warna mobil User_014003?,Cokelat
User_003065_F0,User_003065_Q0,User_003065 tinggal di kota Balikpapan.,Di kota mana User_003065 tinggal?,Balikpapan
User_017406_F4,User_017406_Q4,User_017406 baru membeli Nissan warna Cokelat.,Apa warna mobil User_017406?,Cokelat
User_026118_F4,User_026118_Q4,User_026118 baru membeli BMW warna Ungu.,Apa warna mobil User_026118?,Ungu
User_010439_F0,User_010439_Q0,User_010439 tinggal di kota Samarinda.,Di kota mana User_010439 tinggal?,Samarinda
User_024212_F1,User_024212_Q1,User_024212 bekerja sebagai Pilot.,Apa pekerjaan User_024212?,Pilot
User_023797_F4,User_023797_Q4,User_023797 baru membeli Hyundai warna Cokelat.,Apa warna mobil User_023797?,Cokelat
User_017819_F2,User_017819_Q2,User_017819 memiliki peliharaan Bebek bernama Coco.,Siapa nama peliharaan User_017819?,Coco
User_024130_F0,User_024130_Q0,User_024130 tinggal di kota Semarang.,Di kota mana User_024130 tinggal?,Semarang
User_017910_F4,User_017910_Q4,User_017910 baru membeli Mitsubishi warna Ungu.,Apa warna mobil User_017910?,Ungu
User_002223_F1,User_002223_Q1,User_002223 bekerja sebagai Petani.,Apa pekerjaan User_002223?,Petani
User_027360_F3,User_027360_Q3,Mobil yang dimiliki User_027360 adalah Hyundai berwarna Cokelat.,Apa merek mobil User_027360?,Hyundai
User_023914_F1,User_023914_Q1,User_023914 bekerja sebagai Koki.,Apa pekerjaan User_023914?,Koki
User_002592_F1,User_002592_Q1,User_002592 bekerja sebagai Polisi.,Apa pekerjaan User_002592?,Polisi
User_028894_F3,User_028894_Q3,Mobil yang dimiliki User_028894 adalah Suzuki berwarna Cokelat.,Apa merek mobil User_028894?,Suzuki
User_028282_F4,User_028282_Q4,User_028282 baru membeli Suzuki warna Putih.,Apa warna mobil User_028282?,Putih
User_014326_F4,User_014326_Q4,User_014326 baru membeli Honda warna Merah.,Apa warna mobil User_014326?,Merah
User_008779_F1,User_008779_Q1,User_008779 bekerja sebagai Nelayan.,Apa pekerjaan User_008779?,Nelayan
User_000611_F3,User_000611_Q3,Mobil yang dimiliki User_000611 adalah Toyota berwarna Hijau.,Apa merek mobil User_000611?,Toyota
User_001835_F3,User_001835_Q3,Mobil yang dimiliki User_001835 adalah BMW berwarna Cokelat.,Apa merek mobil User_001835?,BMW
User_022640_F0,User_022640_Q0,User_022640 tinggal di kota Manado.,Di kota mana User_022640 tinggal?,Manado
User_006013_F1,User_006013_Q1,User_006013 bekerja sebagai Polisi.,Apa pekerjaan User_006013?,Polisi
User_013267_F1,User_013267_Q1,User_013267 bekerja sebagai Petani.,Apa pekerjaan User_013267?,Petani
User_009289_F0,User_009289_Q0,User_009289 tinggal di kota Pontianak.,Di kota mana User_009289 tinggal?,Pontianak
User_020944_F1,User_020944_Q1,User_020944 bekerja sebagai Desainer.,Apa pekerjaan User_020944?,Desainer
User_015509_F4,User_015509_Q4,User_015509 baru membeli Suzuki warna Ungu.,Apa warna mobil User_015509?,Ungu
User_007709_F4,User_007709_Q4,User_007709 baru membeli Nissan warna Cokelat.,Apa warna mobil User_007709?,Cokelat
User_025222_F2,User_025222_Q2,User_025222 memiliki peliharaan Ikan bernama Kiko.,Siapa nama peliharaan User_025222?,Kiko
User_025607_F1,User_025607_Q1,User_025607 bekerja sebagai Penulis.,Apa pekerjaan User_025607?,Penulis
User_012030_F1,User_012030_Q1,User_012030 bekerja sebagai Polisi.,Apa pekerjaan User_012030?,Polisi
User_004081_F0,User_004081_Q0,User_004081 tinggal di kota Padang.,Di kota mana User_004081 tinggal?,Padang
User_006068_F1,User_006068_Q1,User_006068 bekerja sebagai Arsitek.,Apa pekerjaan User_006068?,Arsitek
User_012290_F0,User_012290_Q0,User_012290 tinggal di kota Denpasar.,Di kota mana User_012290 tinggal?,Denpasar
User_009286_F2,User_009286_Q2,User_009286 memiliki peliharaan Ikan bernama Molly.,Siapa nama peliharaan User_009286?,Molly
User_026206_F2,User_026206_Q2,User_026206 memiliki peliharaan Burung bernama Bubu.,Siapa nama peliharaan User_026206?,Bubu
User_010979_F4,User_010979_Q4,User_010979 baru membeli Nissan warna Oranye.,Apa warna mobil User_010979?,Oranye
User_027169_F0,User_027169_Q0,User_027169 tinggal di kota Palembang.,Di kota mana User_027169 tinggal?,Palembang
User_023773_F1,User_023773_Q1,User_023773 bekerja sebagai Tentara.,Apa pekerjaan User_023773?,Tentara
User_020325_F3,User_020325_Q3,Mobil yang dimiliki User_020325 adalah BMW berwarna Oranye.,Apa merek mobil User_020325?,BMW
User_016864_F4,User_016864_Q4,User_016864 baru membeli Nissan warna Kuning.,Apa warna mobil User_016864?,Kuning
User_008900_F1,User_008900_Q1,User_008900 bekerja sebagai Penulis.,Apa pekerjaan User_008900?,Penulis
User_028472_F4,User_028472_Q4,User_028472 baru membeli Daihatsu warna Ungu.,Apa warna mobil User_028472?,Ungu
User_016621_F3,User_016621_Q3,Mobil yang dimiliki User_016621 adalah BMW berwarna Oranye.,Apa merek mobil User_016621?,BMW
User_008127_F0,User_008127_Q0,User_008127 tinggal di kota Semarang.,Di kota mana User_008127 tinggal?,Semarang
User_005908_F2,User_005908_Q2,User_005908 memiliki peliharaan Bebek bernama Kiko.,Siapa nama peliharaan User_005908?,Kiko
User_012835_F1,User_012835_Q1,User_012835 bekerja sebagai Dokter.,Apa pekerjaan User_012835?,Dokter
User_016308_F4,User_016308_Q4,User_016308 baru membeli Mitsubishi warna Cokelat.,Apa warna mobil User_016308?,Cokelat
User_009557_F3,User_009557_Q3,Mobil yang dimiliki User_009557 adalah Mitsubishi berwarna Putih.,Apa merek mobil User_009557?,Mitsubishi
User_026316_F2,User_026316_Q2,User_026316 memiliki peliharaan Hamster bernama Oyen.,Siapa nama peliharaan User_026316?,Oyen
User_007560_F0,User_007560_Q0,User_007560 tinggal di kota Mataram.,Di kota mana User_007560 tinggal?,Mataram
User_018025_F3,User_018025_Q3,Mobil yang dimiliki User_018025 adalah Mazda berwarna Putih.,Apa merek mobil User_018025?,Mazda
User_003273_F1,User_003273_Q1,User_003273 bekerja sebagai Dokter.,Apa pekerjaan User_003273?,Dokter
User_029651_F1,User_029651_Q1,User_029651 bekerja sebagai Dokter.,Apa pekerjaan User_029651?,Dokter
User_005657_F2,User_005657_Q2,User_005657 memiliki peliharaan Kelinci bernama Daisy.,Siapa nama peliharaan User_005657?,Daisy
User_011048_F1,User_011048_Q1,User_011048 bekerja sebagai Programmer.,Apa pekerjaan User_011048?,Programmer
User_026028_F3,User_026028_Q3,Mobil yang dimiliki User_026028 adalah Ford berwarna Biru.,Apa merek mobil User_026028?,Ford
User_028990_F0,User_028990_Q0,User_028990 tinggal di kota Pontianak.,Di kota mana User_028990 tinggal?,Pontianak
User_007692_F0,User_007692_Q0,User_007692 tinggal di kota Palembang.,Di kota mana User_007692 tinggal?,Palembang
User_002632_F4,User_002632_Q4,User_002632 baru membeli Mazda warna Merah.,Apa warna mobil User_002632?,Merah
User_015129_F0,User_015129_Q0,User_015129 tinggal di kota Yogyakarta.,Di kota mana User_015129 tinggal?,Yogyakarta
User_029077_F4,User_029077_Q4,User_029077 baru membeli Ford warna Abu-abu.,Apa warna mobil User_029077?,Abu-abu
User_024047_F2,User_024047_Q2,User_024047 memiliki peliharaan Musang bernama Max.,Siapa nama peliharaan User_024047?,Max
User_009322_F4,User_009322_Q4,User_009322 baru membeli Ford warna Cokelat.,Apa warna mobil User_009322?,Cokelat
User_014130_F4,User_014130_Q4,User_014130 baru membeli Honda warna Kuning.,Apa warna mobil User_014130?,Kuning
User_011572_F4,User_011572_Q4,User_011572 baru membeli BMW warna Merah.,Apa warna mobil User_011572?,Merah
User_007180_F3,User_007180_Q3,Mobil yang dimiliki User_007180 adalah BMW berwarna Abu-abu.,Apa merek mobil User_007180?,BMW
User_000377_F4,User_000377_Q4,User_000377 baru membeli Ford warna Abu-abu.,Apa warna mobil User_000377?,Abu-abu
User_018724_F2,User_018724_Q2,User_018724 memiliki peliharaan Anjing bernama Bella.,Siapa nama peliharaan User_018724?,Bella
User_011406_F3,User_011406_Q3,Mobil yang dimiliki User_011406 adalah Suzuki berwarna Hijau.,Apa merek mobil User_011406?,Suzuki
User_015014_F1,User_015014_Q1,User_015014 bekerja sebagai Pilot.,Apa pekerjaan User_015014?,Pilot
User_013629_F0,User_013629_Q0,User_013629 tinggal di kota Jakarta.,Di kota mana User_013629 tinggal?,Jakarta
User_017107_F3,User_017107_Q3,Mobil yang dimiliki User_017107 adalah BMW berwarna Hijau.,Apa merek mobil User_017107?,BMW
User_018621_F3,User_018621_Q3,Mobil yang dimiliki User_018621 adalah Nissan berwarna Abu-abu.,Apa merek mobil User_018621?,Nissan
User_011596_F0,User_011596_Q0,User_011596 tinggal di kota Kupang.,Di kota mana User_011596 tinggal?,Kupang
User_014894_F1,User_014894_Q1,User_014894 bekerja sebagai Penulis.,Apa pekerjaan User_014894?,Penulis
User_029637_F2,User_029637_Q2,User_029637 memiliki peliharaan Burung bernama Kiko.,Siapa nama peliharaan User_029637?,Kiko
User_008746_F2,User_008746_Q2,User_008746 memiliki peliharaan Kura-kura bernama Oyen.,Siapa nama peliharaan User_008746?,Oyen
User_006005_F3,User_006005_Q3,Mobil yang dimiliki User_006005 adalah BMW berwarna Abu-abu.,Apa merek mobil User_006005?,BMW
User_029877_F0,User_029877_Q0,User_029877 tinggal di kota Surabaya.,Di kota mana User_029877 tinggal?,Surabaya
User_010259_F2,User_010259_Q2,User_010259 memiliki peliharaan Kura-kura bernama Oyen.,Siapa nama peliharaan User_010259?,Oyen
User_023020_F1,User_023020_Q1,User_023020 bekerja sebagai Koki.,Apa pekerjaan User_023020?,Koki
User_010578_F4,User_010578_Q4,User_010578 baru membeli Ford warna Abu-abu.,Apa warna mobil User_010578?,Abu-abu
User_010710_F2,User_010710_Q2,User_010710 memiliki peliharaan Musang bernama Milo.,Siapa nama peliharaan User_010710?,Milo
User_027655_F4,User_027655_Q4,User_027655 baru membeli Nissan warna Ungu.,Apa warna mobil User_027655?,Ungu
User_018223_F3,User_018223_Q3,Mobil yang dimiliki User_018223 adalah Nissan berwarna Merah.,Apa merek mobil User_018223?,Nissan
User_000514_F2,User_000514_Q2,User_000514 memiliki peliharaan Ayam bernama Leo.,Siapa nama peliharaan User_000514?,Leo
User_018225_F3,User_018225_Q3,Mobil yang dimiliki User_018225 adalah BMW berwarna Merah.,Apa merek mobil User_018225?,BMW
User_024995_F3,User_024995_Q3,Mobil yang dimiliki User_024995 adalah Hyundai berwarna Hijau.,Apa merek mobil User_024995?,Hyundai
User_010006_F4,User_010006_Q4,User_010006 baru membeli Nissan warna Putih.,Apa warna mobil User_010006?,Putih
User_006417_F1,User_006417_Q1,User_006417 bekerja sebagai Wartawan.,Apa pekerjaan User_006417?,Wartawan
User_002222_F4,User_002222_Q4,User_002222 baru membeli Honda warna Hitam.,Apa warna mobil User_002222?,Hitam
User_029040_F4,User_029040_Q4,User_029040 baru membeli Honda warna Biru.,Apa warna mobil User_029040?,Biru
User_013318_F2,User_013318_Q2,User_013318 memiliki peliharaan Ayam bernama Bubu.,Siapa nama peliharaan User_013318?,Bubu
User_025130_F4,User_025130_Q4,User_025130 baru membeli Suzuki warna Hijau.,Apa warna mobil User_025130?,Hijau
User_000702_F0,User_000702_Q0,User_000702 tinggal di kota Bandung.,Di kota mana User_000702 tinggal?,Bandung
User_011615_F0,User_011615_Q0,User_011615 tinggal di kota Mataram.,Di kota mana User_011615 tinggal?,Mataram
User_003960_F1,User_003960_Q1,User_003960 bekerja sebagai Penulis.,Apa pekerjaan User_003960?,Penulis
User_015830_F4,User_015830_Q4,User_015830 baru membeli Suzuki warna Biru.,Apa warna mobil User_015830?,Biru
User_029309_F3,User_029309_Q3,Mobil yang dimiliki User_029309 adalah Nissan berwarna Hijau.,Apa merek mobil User_029309?,Nissan
User_026383_F4,User_026383_Q4,User_026383 baru membeli Suzuki warna Ungu.,Apa warna mobil User_026383?,Ungu
User_004720_F1,User_004720_Q1,User_004720 bekerja sebagai Wartawan.,Apa pekerjaan User_004720?,Wartawan
User_025040_F3,User_025040_Q3,Mobil yang dimiliki User_025040 adalah BMW berwarna Hitam.,Apa merek mobil User_025040?,BMW
User_018593_F0,User_018593_Q0,User_018593 tinggal di kota Yogyakarta.,Di kota mana User_018593 tinggal?,Yogyakarta
User_019446_F0,User_019446_Q0,User_019446 tinggal di kota Mataram.,Di kota mana User_019446 tinggal?,Mataram
User_015927_F1,User_015927_Q1,User_015927 bekerja sebagai Nelayan.,Apa pekerjaan User_015927?,Nelayan
User_009906_F1,User_009906_Q1,User_009906 bekerja sebagai Pilot.,Apa pekerjaan User_009906?,Pilot
User_000928_F1,User_000928_Q1,User_000928 bekerja sebagai Wartawan.,Apa pekerjaan User_000928?,Wartawan
User_022357_F1,User_022357_Q1,User_022357 bekerja sebagai Dokter.,Apa pekerjaan User_022357?,Dokter
User_023717_F0,User_023717_Q0,User_023717 tinggal di kota Yogyakarta.,Di kota mana User_023717 tinggal?,Yogyakarta
User_014857_F0,User_014857_Q0,User_014857 tinggal di kota Jakarta.,Di kota mana User_014857 tinggal?,Jakarta
User_025406_F0,User_025406_Q0,User_025406 tinggal di kota Denpasar.,Di kota mana User_025406 tinggal?,Denpasar
User_003620_F0,User_003620_Q0,User_003620 tinggal di kota Balikpapan.,Di kota mana User_003620 tinggal?,Balikpapan
User_015507_F2,User_015507_Q2,User_015507 memiliki peliharaan Ikan bernama Coco.,Siapa nama peliharaan User_015507?,Coco
User_007046_F1,User_007046_Q1,User_007046 bekerja sebagai Insinyur.,Apa pekerjaan User_007046?,Insinyur
User_012884_F3,User_012884_Q3,Mobil yang dimiliki User_012884 adalah Toyota berwarna Cokelat.,Apa merek mobil User_012884?,Toyota
